idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w
151,103,fit,1.2773391375228995,3.247129064234868,11,11,0,0.14954496636247777,0.08676562810302924,74,77,0.33931782841682434,0.3280265312461012,0.22043782,0.09825851992212074,0.13525468726628986
152,97,fit,1.1376622217713577,3.4404758207622548,16,16,0,0.2579673896378246,0.1392368721093532,63,66,0.27024245262145996,0.2536984947099592,0.0,0.0,0.1847075857286165
153,103,fit,1.2940994529086136,2.3069765023472284,12,12,0,0.19810397393671667,0.17788533660002295,71,80,0.3252074420452118,0.34768651032444453,0.0,0.0,0.22166985507023731
154,103,fit,1.0102687115530171,3.022761429877937,20,20,0,0.483001767575939,0.6829596297921028,63,55,0.2342858761548996,0.18441502934848267,0.2752509,0.15002409082029647,0.5945882596974552
155,105,fit,1.0680430605149596,3.803035443171324,18,18,0,0.40446077338940356,0.14206373025800628,69,67,0.28323814272880554,0.25663181087439,0.27783442,0.11963867063163973,0.36597565036356283
156,88,fit,1.0046882368197194,1.9810101460753078,16,16,0,0.2596930169075017,0.09857755018327059,53,54,0.18868739902973175,0.1817838963257548,0.0,0.0,0.07492659240249877
157,91,fit,1.0374100824694694,3.312304318994103,15,15,0,0.235699681370246,0.13396817593827282,57,58,0.20766842365264893,0.20442506509221228,0.01935897,0.06363571214252453,0.10016319692560482
158,135,fit,1.1867798392390305,3.2534749461584638,18,18,0,0.2676710256605342,0.3113248655915717,98,75,0.3028532862663269,0.31366261708344934,0.2584458,0.05850771948552904,0.7716046394847319
159,108,fit,1.1355119337704958,4.008045105792867,16,16,0,0.32386954387828093,0.17373749382534076,73,68,0.3147444725036621,0.26919716892508383,0.16716297,0.04937250673718834,0.4432415342337424
160,91,fit,1.0061952445742819,3.30926275262522,16,16,0,0.4283167182177328,0.15377248710584734,56,55,0.2090037316083908,0.18429289330003124,0.020425983,0.009614774973679407,0.2643910253705651
161,97,fit,1.0589610076579732,0.9839381395752499,18,18,0,0.3192826243333965,0.20897607230453857,59,56,0.2185087502002716,0.1913167801200098,0.18807462,0.09586424134338892,0.2646393838193414
162,93,fit,1.0894507793158577,4.0205324723524605,15,15,0,0.2607233758707168,0.10532929731803257,60,64,0.23887962102890015,0.24073673620649774,0.0,0.0,0.04799995002101459
163,93,fit,1.0363938122757193,3.995234965281971,17,17,0,0.44852066973551946,0.07994097818550948,56,58,0.212155282497406,0.2046312975468902,0.19491312,0.0007313968046223219,0.07632445681745272
164,101,fit,1.1004436760195704,4.903993149417315,18,19,1,0.8076876524184794,0.22301738775538463,65,82,0.26355651021003723,0.32773198668703846,0.21697521,0.0,0.7234039811751524
165,121,fit,1.1233411331733492,5.433482520243435,15,15,0,0.4123491937583684,0.25864276681207843,87,79,0.3971896171569824,0.3395631570667586,0.078774385,0.0,0.6130045024076904
166,102,fit,1.1833073756976173,3.8408129710602337,14,14,0,0.28107216399374657,0.1333468186966826,70,77,0.3043099343776703,0.32971525712112965,0.24549676,0.036578434911716876,0.3072503386922993
167,123,fit,1.1715905236860884,5.100642026862266,16,15,-1,0.45916131666847204,0.17945088711758547,88,81,0.40472280979156494,0.3572388272331688,0.06722605,0.0,0.576650713767031
168,96,fit,1.1162310732803882,5.067602309249821,11,11,0,0.2821296522201164,0.14150688993408103,68,69,0.29723337292671204,0.2719473032637051,0.0,0.0,0.241027012273063
169,90,fit,1.063288752671113,7.133256756069043,8,8,0,0.0665840728077691,0.07921320878336026,64,69,0.2597675919532776,0.2680063541573277,0.0,0.0,0.08492071927513917
170,100,fit,1.1934116318093642,5.236338761713236,12,12,0,0.20649617112525487,0.0801362388670687,69,74,0.29615500569343567,0.30530264880172253,0.19431728,0.026234308396419676,0.08974853134423474
171,88,fit,1.0433925351815987,4.127054683130982,14,14,0,0.24818575725304354,0.0671310958437579,55,58,0.2009834349155426,0.2000402919378171,0.17012201,0.0244055828192556,0.11754643930474867
172,91,fit,0.9987546452178097,3.5577316414174316,21,21,0,0.2993759291265448,0.49162272813604696,51,52,0.18195030093193054,0.16682976570407573,0.14017135,0.0,0.17199639845456227
173,102,fit,1.0653587962801796,4.553694404132469,17,17,0,0.44995115559370286,0.6745739206142467,66,62,0.2566106617450714,0.22291058647553771,0.26855493,0.20323348336571775,0.3303339661212863
174,94,fit,1.037468977084854,4.366763304397313,17,17,0,0.23073566918615426,0.06153524837962454,58,56,0.21669545769691467,0.1886336591322021,0.24038209,0.17594871090699407,0.30284709487320866
175,104,fit,1.1576467578636325,3.185083167424137,20,20,0,0.4615194177868797,0.4830975381597604,65,64,0.2569165527820587,0.23947708180446348,0.007944206,0.0,0.24710742867292526
176,110,fit,1.182024288304467,1.5957875441536837,20,20,0,0.40673145093315816,0.21815012142034074,70,67,0.28884345293045044,0.25671993421273154,0.052710194,0.008663140285645684,0.3088440254870072
177,86,fit,0.957219376471676,3.218853050102721,20,20,0,0.3295542745091301,0.2877711910957184,48,47,0.1537274420261383,0.14310070769538302,0.17987925,0.0009070958200031762,0.1802591890917529
178,93,fit,1.1387459115033787,5.147925121187033,9,9,0,0.12573984099190305,0.06933651330175218,67,67,0.27827879786491394,0.2574732529259271,0.29178745,0.2108941337695552,0.2992985132228967
179,95,fit,1.1040409495794363,5.198847560701682,13,13,0,0.24347516177077763,0.16101946786091065,64,61,0.2504950165748596,0.2178621186281543,0.26011047,0.18426170626636115,0.3242411769950291
180,87,fit,0.9638366677686547,1.369213761208039,25,25,0,0.45334707041620514,0.20301414627371134,44,45,0.13714560866355896,0.13177489726617586,0.0,0.0,0.06958980793019638
181,108,fit,1.1654165090375719,5.03774754099084,13,13,0,0.35190939445907543,0.12655823704785604,76,77,0.32696565985679626,0.3256407853551499,0.21024999,0.0,0.15445952679326985
182,107,fit,1.2172609411392474,5.1243918048301005,11,11,0,0.35331999311468715,0.07726315785948736,76,80,0.33910173177719116,0.34900443934359426,0.24656409,0.0,0.2978192591644003
183,97,fit,1.066413795122822,7.185084050457808,11,11,0,0.32453062139099753,0.13754180017749976,68,71,0.2873097062110901,0.28108951379036745,0.23095416,0.0,0.3833640768186723
184,90,fit,0.9878838817143882,2.4706917438861398,16,16,0,0.2186688979348277,0.2920262685304766,55,56,0.19240690767765045,0.1903215132879412,0.0,0.0,0.03378192986710682
185,84,fit,1.04888085001727,4.476426627284381,10,10,0,0.1599505703969645,0.06742520560477795,55,54,0.20281095802783966,0.17270482243411484,0.11897857,0.1614942698138143,0.3404466789156321
186,93,fit,1.0754895900286456,3.4032348242592687,16,16,0,0.49523314257490847,0.5154454278984321,59,64,0.2396213412284851,0.24010589326576495,0.11429868,0.056736413413877904,0.16319567528801404
187,107,fit,1.2201064633726801,2.680551394598326,18,18,0,0.30865643688708344,0.22812094679873146,70,77,0.31869378685951233,0.3235394964784746,0.076208495,0.0,0.13416953007674876
188,93,fit,1.1543190513432415,2.5891409448812683,13,13,0,0.15077179443815492,0.03623562811370503,62,68,0.252144992351532,0.26633242883069635,0.019293062,0.0,0.16661828469872159
189,106,fit,1.2068017819967076,2.3067952552594897,18,18,0,0.5020216244763932,0.37870430676910083,69,69,0.2947015166282654,0.27461774908012393,0.0,0.0,0.20210422401501807
190,102,fit,1.1267007676676626,4.950256387102222,14,14,0,0.2501066487528959,0.21541193407173034,70,74,0.3025207817554474,0.3033292442039482,0.2834918,0.05123169393656952,0.17135377926363707
191,88,fit,1.0860583306496356,2.1174600001940433,15,15,0,0.2177303887388648,0.04904924791188247,54,60,0.20173989236354828,0.21740449577393117,0.0,0.0,0.15454002621398946
192,99,fit,1.1393387181122936,1.946635770651699,16,16,0,0.3153917080656848,0.4819676618776649,64,68,0.25487059354782104,0.2622914061636333,0.14188689,0.09687217544456246,0.07114012870134437
193,99,fit,0.9552128245906221,5.165544864206341,13,13,0,0.4410497127627259,0.08105934193708116,68,60,0.24632126092910767,0.20000697494571767,0.28457835,0.19338084692702395,0.48301064614727157
194,252,fit,1.2197176095156645,4.97229820446607,15,16,1,0.4667374580138995,0.2026316998928316,71,86,0.3182612955570221,0.39801812533730524,0.0682302,0.0,0.8374522718222129
195,105,fit,1.091021592258013,3.252020665025737,16,16,0,0.23436279675315538,0.2130709436766572,71,67,0.27967673540115356,0.2519342361026432,0.27260426,0.15303507811411904,0.33466694992497265
196,98,fit,1.0904729351549285,3.4709433830779015,15,15,0,0.3228793479441576,0.12139635751563121,64,64,0.2347327172756195,0.23647020234985874,0.17433783,0.13903897921171454,0.4835346312670973
197,103,fit,1.194230047780074,2.7098442890353907,15,15,0,0.23386417972476783,0.08781196833756412,69,75,0.2980301082134247,0.3156307784389445,0.0,0.0,0.17695923512110207
198,111,fit,1.0936271766315147,3.9759147649750983,19,19,0,0.3403560787172762,0.228460303717097,74,63,0.29238370060920715,0.23138425563243428,0.3333091,0.2123473607948834,0.5843585074987336
199,104,fit,1.2679676682091785,0.5826115930701105,14,14,0,0.3951494582352839,0.16711033686951782,71,75,0.3235095739364624,0.30856121666184255,0.17574117,0.025542206448921155,0.15722767052070255
200,106,fit,1.3099009818481737,2.284926319294527,13,13,0,0.2809228709721193,0.19796624969774437,74,79,0.34523436427116394,0.34069556469107093,0.0,0.0,0.04569827939357199
201,116,fit,1.3238570908481146,1.8019070988722965,11,11,0,0.1709566732313408,0.06586206036551627,86,75,0.38088396191596985,0.3096264800060103,0.35193065,0.18856789943044439,0.6671594951754956
202,94,fit,1.209336450559495,1.4937700268506657,11,11,0,0.318752670333983,0.10775204691963529,65,67,0.2740646004676819,0.2566114646394393,0.32892516,0.05467225120355879,0.16751073669550057
203,100,fit,1.0416048074835567,3.261345640630486,17,17,0,0.5352834672532002,0.5261163812164881,64,57,0.24509692192077637,0.1957853455340037,0.0,0.0,0.48106800411099376
204,103,fit,1.1657081037774475,4.891119703691085,13,13,0,0.4672586412887326,0.13077555616187236,72,75,0.3229808509349823,0.31098560916529777,0.025175802,0.0,0.29599509124336415
205,102,fit,1.2259417097531506,5.403869603650537,11,11,0,0.37953757762098717,0.17540056674943272,73,81,0.3251756429672241,0.35823338379115477,0.10391572,0.0,0.31911597568965805
206,99,fit,1.06097662136891,3.9576371128691648,16,16,0,0.30911134920526945,0.19002228743532454,64,62,0.2399580180644989,0.2225553753838518,0.18346141,0.16143584749255732,0.17794136534089872
207,130,fit,1.1627444196038557,5.803530092335752,18,18,0,0.6756845350319536,0.11802456978165454,92,89,0.4172508716583252,0.41715837725494254,0.0,0.0,0.20118598162882065
208,112,fit,1.1594987638146863,4.997572283707141,23,23,0,0.5854246860215188,0.6376487386015822,71,63,0.29620644450187683,0.23322599165751393,0.26871708,0.11066253950342556,0.7345552727277019
209,121,fit,1.2463781278069366,5.928706534933875,15,15,0,0.6508250765988925,0.259068912939303,87,80,0.40518394112586975,0.3476789261277744,0.096237056,0.0,0.5589661006942306
210,108,fit,1.2144830247475107,5.583280559039857,14,14,0,0.2537415965904233,0.18887088004534056,76,77,0.3446498513221741,0.3283998753355244,0.25850308,0.0,0.4721668879862331
211,90,fit,1.1318116975501673,3.1335507249757253,13,13,0,0.21026999201721966,0.10751663991124871,58,60,0.22323566675186157,0.21248658019021643,0.15604343,0.015738582805855685,0.19670648932839596
212,95,fit,1.125363369856699,3.1920522373806373,16,16,0,0.3231813181137452,0.04710692746656816,61,60,0.23175737261772156,0.21650721843858423,0.0,0.0,0.1475771403024612
213,101,fit,1.1666218810106053,3.8193203076144413,13,13,0,0.3603320466763264,0.1865799601660656,69,75,0.2855755686759949,0.312429831133236,0.106949806,0.0,0.28664597366317573
214,95,fit,1.145289414015321,2.559154666967625,12,12,0,0.1578863079367299,0.1718010900670478,64,65,0.2495238035917282,0.2478681658382035,0.11870639,0.09030392673283412,0.09414306015568259
215,104,fit,1.1105964955088485,4.236763548369196,13,13,0,0.17723284460259425,0.1366521791884567,72,68,0.2470652312040329,0.2615214926440154,0.25678036,0.21681832420478647,0.5413072575434895
216,95,fit,1.0620311998572887,2.988456056851788,16,16,0,0.26662635441798815,0.3724299333891511,61,60,0.22493329644203186,0.21273339213048686,0.22834617,0.009196484803493473,0.15258084331955699
217,93,fit,1.1008460155893602,3.5037265394990507,15,15,0,0.26024980876035664,0.2116023180806611,60,67,0.24192605912685394,0.2582725084640877,0.035295084,0.0,0.16339385202250142
218,91,fit,1.177270346297411,3.121466000935031,12,12,0,0.1777554822080045,0.09908468161629408,61,68,0.2414971888065338,0.26486524411249557,0.0,0.0,0.22296829473278382
219,100,fit,1.1222000899856506,2.0409294014025736,15,15,0,0.23625236249514373,0.10129235601847619,67,71,0.29056355357170105,0.28243040749255466,0.42578095,0.18080467902328676,0.18383930953862226
220,93,fit,1.0933176126902615,2.7210017499516477,12,12,0,0.2537479317899152,0.10209689739896861,62,63,0.24286718666553497,0.23355201963421232,0.1436094,0.12591567992188316,0.09090071781172987
221,102,fit,1.2227101336699113,4.538708354278068,12,12,0,0.23832489881533733,0.0926001386035282,72,79,0.32213979959487915,0.33925549908304825,0.3002646,0.024241106156706098,0.16676363926252685
222,102,fit,1.226633681614098,3.2145434012325085,14,14,0,0.1871275817661729,0.12892822609223137,71,73,0.3143424093723297,0.2983656119630597,0.17234844,0.07815031252611647,0.1603881791508381
223,117,fit,1.2614225138876964,5.489413875488094,9,9,0,0.2775100250060071,0.10671352219486578,90,83,0.43712860345840454,0.36985589224098603,0.0,0.0,0.6402223255875351
224,101,fit,1.2945631862165428,2.8220780574303013,9,9,0,0.12701403243225262,0.07778731044420713,74,79,0.3328515291213989,0.3456371126594321,0.050629757,0.0,0.1519603361449397
225,106,fit,1.280212031537055,4.542686626175795,7,7,0,0.19691979119840552,0.0655015767782691,80,79,0.3694470226764679,0.3415115254371421,0.29077226,0.223931282965749,0.2665486828318316
226,104,fit,1.1095533999718181,4.7745239877372745,14,14,0,0.3022998853734745,0.21828883556615555,70,83,0.2696857452392578,0.27457760597301967,0.28918058,0.25021907930562526,0.506326301248057
227,229,fit,1.3640888375744835,5.364997816756001,13,13,0,0.7176373149086261,0.29834578113872157,80,91,0.39907941222190857,0.4414875925394644,0.13631599,0.10353728457082029,0.4032363001092631
228,92,fit,1.031764279394977,2.960055900543958,16,16,0,0.19499236944075465,0.10681905397097598,57,55,0.20548798143863678,0.18418673982997458,0.0,0.0,0.2388676758277581
229,80,fit,0.9763727206771922,4.7884062466674555,11,11,0,0.19174909501516707,0.04990001857662496,51,53,0.18091268837451935,0.17185018257799603,0.06668802,0.0,0.09135595331620491
230,94,fit,1.0785379433153721,5.886020739491539,10,10,0,0.26923268077055423,0.07269926719123329,66,68,0.26599055528640747,0.261584880519718,0.099673264,0.0,0.04218981013831528
231,98,fit,1.051455328174501,0.8712035722099537,16,16,0,0.24899575254459957,0.1082622417041653,64,73,0.2644634246826172,0.2927316283021113,0.13993295,0.0,0.27085921702449617
232,96,fit,1.0949621021466622,1.5703455104074835,12,12,0,0.14967954975251765,0.053114262224411395,65,66,0.2606286108493805,0.25173029294304955,0.20880735,0.16242326707676272,0.0895641871527865
233,89,fit,1.079841563808083,2.6329389455984993,15,15,0,0.18780478257865024,0.09152673584620469,56,63,0.20747250318527222,0.230959383489311,0.025344279,0.0,0.26253649458289574
234,121,fit,1.1157204502488045,1.065910339673621,22,22,0,0.4787294340149304,0.24308688057795663,81,79,0.3341906666755676,0.34198884165561233,0.26822487,0.0,0.12210661792290002
235,97,fit,1.05707011386547,1.895475292715498,22,22,0,0.4478734265741189,0.18414841511940142,58,61,0.22573190927505493,0.2160880790307559,0.28427437,0.0867945337786592,0.22174804384063243
236,110,fit,1.3284448922582082,6.29206708580908,16,16,0,0.30280551102456155,0.08531502516661116,76,85,0.37538862228393555,0.39019391323460645,0.0,0.0,0.22323653334081242
237,110,fit,1.2744908502855543,2.983157535838846,10,10,0,0.16094491949659293,0.07822859197562922,80,69,0.3249923586845398,0.26985072046800096,1.6913404e-05,0.0,0.5252897119850923
238,95,fit,1.0625805395831966,3.0368144282313265,15,15,0,0.20630518348891083,0.10969790454733364,61,58,0.22213628888130188,0.2040631548418531,0.15761715,0.0,0.20876414798813997
239,99,fit,1.2057754153945939,3.0958755277535945,11,12,1,0.2490865332550028,0.1338829753733183,71,71,0.30119502544403076,0.27980285261381194,0.24482854,0.17035033671164007,0.14693306906488723
240,117,fit,1.098965288714682,5.282351902852772,15,15,0,0.31395871728147706,0.17584543888630164,85,76,0.3643563389778137,0.3189613261252287,0.067506045,0.0,0.42478044766603595
241,111,fit,1.3083855843548833,4.882052517549414,8,8,0,0.05485977485658679,0.0581195993813759,85,89,0.40745049715042114,0.41968457035722184,0.052620582,0.0,0.15721694434507075
242,104,fit,1.1720334722153747,4.944114399346208,8,8,0,0.07777607356352945,0.0630981597445591,77,80,0.3546043932437897,0.34993771961182735,0.13111204,0.0,0.3458058738329078
243,106,fit,1.218287721143387,3.414487806939403,9,9,0,0.08594798435892197,0.10156572950456601,78,78,0.34907066822052,0.3307595312335072,0.26107138,0.039433789621934064,0.3680857075011705
244,98,fallback,1.2229487895965576,3.96602470663486,4,4,0,0.8332862852747953,0.10824797370312877,76,78,0.35278546810150146,0.3344229929458907,0.13203108,0.0,0.33771850246925544
245,99,fit,1.0414173244527303,4.347158355898526,13,13,0,0.38847942072196795,0.3562048582896472,68,73,0.2821715176105499,0.2947583664718309,0.20848034,0.0,0.16513347117772043
246,105,fit,1.2132267687631992,6.245511743541553,12,13,1,0.49456887144902634,0.3081700600714166,74,82,0.3333014249801636,0.36774301746465465,0.16617413,0.0,0.4701506464240488
247,102,fit,1.1364938839544596,3.8753610749527834,15,15,0,0.39907893651692217,0.12460409036804279,69,71,0.2782750427722931,0.2825420444580977,0.22430305,0.09168954096559366,0.27524014266066005
248,109,fit,1.087948359325499,4.230657852495705,12,12,0,0.3534826067837185,0.1204337998200367,78,67,0.2878689765930176,0.25543316658623727,0.24327493,0.1583790256077834,0.3328848151062668
249,105,fit,1.183098061066465,3.8422552340968017,18,18,0,0.45296881190470323,0.25484243520323935,68,67,0.28331780433654785,0.2574373377145836,0.2264751,0.1481655100006043,0.2825678675169354
250,99,fit,1.1210834097987243,4.190351084542188,15,15,0,0.2373431094610056,0.16200820843124553,66,65,0.2711530327796936,0.2487270023293791,0.21732438,0.06836454520580337,0.24775590919957874
251,96,fit,1.0645467475596013,2.0931407505530086,19,19,0,0.330610946321803,0.17359901278528905,59,58,0.22015881538391113,0.20124625823209996,0.18611924,0.17482874707806498,0.18214471163619228
252,98,fit,1.0887973109346514,3.6472649982096796,19,19,0,0.31343957241245923,0.31052252674713415,61,65,0.2337910681962967,0.24408921747384943,0.2602995,0.06354712941064725,0.11487575636086628
253,92,fit,1.00013082712708,3.7238108225026463,20,20,0,0.5731203243207219,1.0808560767083517,54,54,0.18719102442264557,0.17939417943580208,0.0,0.0,0.08752694738792746
254,108,fit,1.1121410100663012,5.229093006385376,12,13,1,0.39794107449918115,0.30034219174450016,77,67,0.2804824113845825,0.2526866460677608,0.33560112,0.2524662868307901,0.1713742703614218
255,108,fit,1.1374189068275729,2.955185479144227,14,14,0,0.2880870171678195,0.08115393928205267,75,74,0.3291897177696228,0.29940626823829364,0.3924906,0.18975684805442763,0.6154169307022443
256,103,fit,1.1748792882846117,2.1385383744514703,13,13,0,0.18590765103399012,0.05683425033748172,71,74,0.3065311014652252,0.3041425669518077,0.3941138,0.20633592361563607,0.18629749483613328
257,118,fit,1.2216922765865528,2.390758193813245,14,14,0,0.18240544006626871,0.1544777259818648,85,80,0.39733177423477173,0.352571402015991,0.45298764,0.024620501709533914,0.45307898983657474
258,99,fit,1.117409525826972,3.883123777494103,14,14,0,0.22043678493615224,0.03879732367851824,67,69,0.27425262331962585,0.26270475775577523,0.15475067,0.0,0.11383533025772587
259,100,fit,1.2264212006876034,2.8269557337980897,21,21,0,0.5801602829496434,0.11882190072888237,61,69,0.2512989938259125,0.2737143111898044,0.22836798,0.0,0.21080721476636363
260,100,fit,1.1042388310702234,3.6765292407555727,18,18,0,0.5888771886454076,0.14067364982907052,63,65,0.2393438220024109,0.24458498419133048,0.08762134,0.0,0.06654951182888777
261,96,fit,1.1957185421440433,7.7627236647683,7,7,0,0.18426795025581355,0.03928241817309289,70,81,0.3184596598148346,0.35648778490878136,0.0,0.0,0.36510691107611654
262,105,fit,1.1578678771468478,1.9753333948615834,20,20,0,0.3816636728028248,0.2710706010831937,65,66,0.26920679211616516,0.25031505471999144,0.19463982,0.0,0.20072381877592674
263,93,fit,1.0988111860744738,3.2352182934621236,13,13,0,0.14849273514854636,0.114035948991133,61,65,0.24220162630081177,0.2423285180656755,0.09493512,0.0,0.0002495313037421328
264,99,fit,1.1409495975657902,3.595707098319759,17,17,0,0.6899562806505976,2.334607963271969,63,67,0.24765437841415405,0.25692770452630276,0.2810692,0.20907260675835893,0.16676656184062022
265,107,fit,1.0978573701833896,3.8667599730298723,19,19,0,0.6699635312126864,1.739115396169118,69,72,0.28197625279426575,0.28802774902286016,0.25866187,0.1249154496610404,0.06599060531404151
266,94,fit,1.0509383241600005,2.473698865638387,21,21,0,0.4413992222157839,0.17227563549603275,54,53,0.1864212304353714,0.170195807291201,0.1909602,0.11199523640129092,0.1622294403118876
267,102,fit,1.024002971272639,5.198547777094324,17,17,0,0.23328732170254943,0.16531006846678542,66,70,0.26522377133369446,0.276284745636993,0.1165636,0.0,0.24453353452505358
268,115,fit,1.205748607323682,3.812891175799029,19,18,-1,0.4315513693499235,0.28844769480198007,77,77,0.34945517778396606,0.3264046835673004,0.0,0.0,0.29986180898747056
269,87,fit,1.0186649293996983,4.513107834314025,11,11,0,0.13937298869486195,0.047164586389380495,58,66,0.22218583524227142,0.24843721057632218,0.09696489,0.0,0.256735951916634
270,100,fit,1.1461822663374797,4.292019112722961,13,13,0,0.24508065430932033,0.1256724757144464,68,75,0.2912440896034241,0.31387287679839565,0.24378178,0.01440459805888081,0.27165764111900437
271,99,fit,1.1255318593017833,3.5210948815579566,17,17,0,0.3015856077960799,0.20795700525287994,64,67,0.2570880651473999,0.25936628095157194,0.093125805,0.0,0.04464874187082073
272,97,fit,1.0848175591986786,4.21331823549568,13,13,0,0.26435965780289894,0.09230987976766174,66,71,0.2661345899105072,0.2824589050452212,0.053812727,0.0,0.16320973654354237
273,113,fit,1.2671654792045017,3.316207875302928,16,16,0,0.41378502043033033,0.13621067887413937,79,78,0.3478195369243622,0.3336071989229154,0.17903009,0.23835846467235897,0.2492467677977609
274,83,fit,1.0397093035394183,2.223011914999467,11,11,0,0.23344793078829734,0.0782295859999451,54,54,0.18737047910690308,0.1800104883354035,0.0,0.0,0.07422118808118772
275,101,fit,1.1921171559288726,2.8182492376808495,18,18,0,0.413762791330427,0.2274680934449827,64,68,0.2634686231613159,0.26259105416708284,0.034662154,0.0,0.10831173773212995
276,98,fit,1.1551868413637447,1.5014728767022607,19,19,0,0.42745204679262067,0.3972187716529888,60,63,0.23588956892490387,0.231234211755462,0.0,0.0,0.0831406631447461
277,96,fit,1.0763213032489465,3.20301732185088,18,18,0,0.39869544132224793,0.2748952687239441,59,63,0.22139966487884521,0.23438338920361737,0.0,0.0,0.1225452775611213
278,90,fit,1.0216625529460548,3.3754229123713815,18,18,0,0.36693231119289405,0.297790309180696,54,57,0.19456236064434052,0.1950135679504852,0.0,0.0,0.11028835118755546
279,99,fit,1.1706936395121144,5.5492426434437645,13,13,0,0.3014565992442564,0.18496551852430124,67,66,0.2829291820526123,0.24993288822787268,0.27429327,0.1206651885686,0.31412814681482537
280,105,fit,1.0793116501271318,4.72098767931059,19,19,0,0.39529594948385766,0.28184963758159987,67,63,0.27291274070739746,0.231020800531562,0.35435316,0.19403658661871667,0.48684700823025173
281,107,fit,1.2405740836212678,4.302060130208068,13,13,0,0.2798638688339553,0.21947216107937012,75,82,0.3502195477485657,0.36232053394960007,0.15850762,0.013035969143524596,0.15920028087814142
282,101,fit,1.310989471922511,5.310944229309882,9,9,0,0.20472994522265545,0.05776920877915837,74,82,0.34765294194221497,0.3672984578773704,0.1597175,0.03908733713209421,0.2060138580050713
283,95,fit,1.0881721820786263,3.7455614925583607,16,16,0,0.2460653547958708,0.13243948910456416,60,63,0.22550925612449646,0.22980817621804198,0.18124223,0.0,0.06167299568043756
284,104,fit,1.2117998051069117,4.198777396653809,13,13,0,0.19731615314056244,0.21270745932449842,73,75,0.3081416189670563,0.3041341644468237,0.23772459,0.24556332688115087,0.1926514923093486
285,99,fit,1.1892605706989785,4.281480983788827,11,12,1,0.27595561264739604,0.08376387299511606,69,73,0.30102500319480896,0.295989474354016,0.2544179,0.21279821482700945,0.0625489534953476
286,100,fit,1.168315374170438,3.616328004829499,12,12,0,0.22652411808502143,0.08036250945192862,70,71,0.3109586834907532,0.2784950135028008,0.26016355,0.24898842257586898,0.36123916348413115
287,108,fit,1.2697934772748167,5.175752076163286,15,15,0,0.3097409166919318,0.19014158701718817,75,82,0.35539865493774414,0.3630703896287734,0.2159078,0.0,0.07512704203942859
288,97,fit,1.119522605195966,2.7174558393728145,17,17,0,0.4019683769608495,0.31361930126860327,61,65,0.23316437005996704,0.2449796466841965,0.14423591,0.1470350465015179,0.12362859377734892
289,95,fit,1.02396381325758,4.264418082011158,16,16,0,0.6394838127110579,0.19124285213848388,61,57,0.22440464794635773,0.19315531297795607,0.2472974,0.02461850924079666,0.34896360676076255
290,94,fit,1.1330758046589804,4.147672983379822,14,14,0,0.3249845218540006,0.055025509531397114,61,67,0.2331024408340454,0.25773554319349296,0.14318961,0.048018814619028585,0.26092676634160383
291,97,fit,1.1495508711475935,3.2131929907723733,16,16,0,0.27834286571129097,0.15445576583865359,64,69,0.2621430456638336,0.2685683789874618,0.01649324,0.09872033731906596,0.06261036395440134
292,104,fit,1.1753514396157365,3.4977704644517225,14,15,1,0.1857921925717211,0.3822354120631624,71,71,0.3048411011695862,0.28305863213092813,0.0,0.08914588644118529,0.13703548166440704
293,105,fit,1.2151303985234854,1.5177860740238303,17,17,0,0.41804881542283406,0.3288261118587947,69,73,0.2963528335094452,0.2956381172821415,0.15008464,0.1509120406414886,0.03384458415843318
294,93,fit,1.155375874783516,3.1465356889319276,15,15,0,0.232172769161685,0.06856975419046879,60,66,0.2311110496520996,0.25102873736864795,0.17738265,0.0,0.2821054544029328
295,103,fit,1.239709791843832,3.3712837902381825,11,11,0,0.27564804539550286,0.09432898782540297,73,79,0.32276350259780884,0.3427655040377835,0.23594943,0.1756973203151546,0.204370365854776
296,108,fit,1.2183647130946518,2.9200474408752313,16,16,0,0.33095756323378583,0.22449115139404938,73,72,0.32111042737960815,0.292122015569947,0.06900642,0.0,0.27861814019781206
297,107,fit,1.252310087900125,5.455611953339058,14,14,0,0.71507275010486,0.19365445017079308,74,85,0.33478814363479614,0.3909200511736342,0.0,0.0,0.5368539766522392
298,107,fit,1.2491117090062875,4.292705666710435,19,19,0,0.39022277066045785,0.13998113837243542,69,73,0.3034132719039917,0.2964048802982515,0.21062554,0.2313230508368775,0.12312384071853215
299,93,fit,1.0422393298951766,2.9953126569977204,18,18,0,0.9205076589057218,1.2684721045403056,57,54,0.2119848132133484,0.17899819979658094,0.11960542,0.08380053302232979,0.3171606778464174
300,88,fit,1.043392419230843,4.127054739743269,14,14,0,0.24818071035044728,0.0671314408033185,55,58,0.2009834349155426,0.20004024902640563,0.17012201,0.024405591371462334,0.11754617030731629
301,91,fit,0.9987547313844108,3.557729466717336,21,21,0,0.2993704209371349,0.4916284621229373,51,51,0.18195031583309174,0.16570031233617724,0.14017135,0.0,0.18108567524004815
302,102,fit,1.0653586783184332,4.553693840677142,17,17,0,0.4499296948621338,0.6745769968099014,66,62,0.256610631942749,0.22291054542896618,0.26855493,0.20323348291523952,0.33033407458671876
